,s1.c2,s10.c2,s11.c2,s12.c2,s2.c2,s3.c2,s4.c2,s5.c2,s6.c2,s7.c2,s8.c2,s9.c2
Phospho2,8.5240916625116,8.60331897298445,8.62967130301071,8.60202451588573,8.58959733308387,8.59391967645598,8.58610321364214,8.61789496458654,8.53784236542195,8.50716769202358,8.5426309419624,8.58877204439213
Anapc1,12.2702764993792,12.2698859401511,12.2644183737327,12.2322544686863,12.2354886372569,12.254897797989,12.3299851315786,12.3556949651022,12.4167644765448,12.4028228822311,12.3598994536879,12.2961675894714
Fam217b,7.2450931706565,7.29950761911782,7.24437852224669,7.18020366352757,7.14878337156216,7.21881648241305,7.28353219776529,7.22020705610044,7.29350879327954,7.27860477929978,7.27806392266666,7.27649955720257
Etohi1,8.83761632555934,8.87403080093635,8.61408871025425,8.71191993064809,8.65101536494659,8.74441473228065,8.54243920394235,8.6406289933314,8.50786780689617,8.6744105302442,8.77855483818867,8.55466865388835
Eif6,10.3336178744631,10.2557409169587,10.3178226090306,10.310338137941,10.2713523207235,10.2908098251267,10.297731450013,10.6599370222646,10.7632222324649,10.6816830359898,10.682245882193,10.2967605734194
Gm13293,4.38729433254463,4.36220563296732,4.34522622210544,4.30810271942438,4.35628234340465,4.32627613257613,4.35327269928634,4.35752668219765,4.37143519252261,4.41842081421301,4.42854775018387,4.34510215415231
AA467197,4.49894502955187,4.45657091505204,4.47266169988737,4.50471293538054,4.46006892121086,4.47596915871379,4.50132967056483,4.79536778112688,4.90517560652074,4.87318458418247,4.81577283683827,4.52750263210487
Rbm43,9.47245475169801,9.59007105326175,9.5450966589381,9.53681003345657,9.48458406454337,9.46445092408508,9.52804106490376,9.52275045511997,9.46434899137094,9.52945652615289,9.47415301081573,9.54379890235808
Aplnr,5.33558704505417,5.34026682889761,5.38100577035354,5.37291086234714,5.35209319416087,5.33050639098789,5.28357604775772,5.28434863331365,5.31635886735824,5.29720672907529,5.35223198031187,5.3887832120489
Rbm45,9.09700952844148,9.02941449142544,9.06924570752789,9.1404457144412,8.98785981991411,9.0321718641624,8.9950163245499,9.12730472863046,9.1865416153618,9.10239835501105,9.06835388771025,8.9795016696294
Rapgef4,5.95989561168669,5.95129936498421,5.93137215558989,5.96970938470213,5.88447391137127,5.93474906498267,5.8787752733572,5.67789956880653,5.77459019007576,5.74424224585868,5.7618788083719,5.97256828593801
Rapgef1,11.7471793631346,11.6962680206995,11.7190562321124,11.7622206280001,11.813272535025,11.818824774804,11.7769324248126,11.7196566784781,11.7400987369289,11.711758285737,11.7104862398408,11.7828032510407
Ppdpf,9.51208219393367,9.45189479349326,9.59273348341235,9.56787392191217,9.56191261754472,9.5348674916804,9.55152515765845,9.45855361094067,9.48391948872678,9.37012592467201,9.37832782019414,9.52709109489041
Nostrin,8.6488500532393,8.66649437930172,8.63185288076202,8.50704549917049,8.59089690133777,8.47342980777721,8.57500546619188,8.38909165691924,8.33167785431643,8.48378644641668,8.50701816959354,8.55112742479736
Dpp4,8.60998544603299,9.00075312806998,8.91913432266732,9.53071673684892,9.25049062510931,9.26476074063091,8.993654579579,8.70376911256986,8.54540190577372,8.61275059565479,8.2722743425251,9.48289110035017
Dpp7,10.2293400637973,10.3220306134222,10.447641529121,10.5015770307297,10.3323588187077,10.3080310247401,10.2615511360967,10.0583229333905,10.067910038548,9.96662691681673,9.95917130385143,10.43463647349
Ptpmt1,8.90542265674432,8.94294311559495,8.90451488319226,8.86553185900226,8.89332587871195,8.90306644039739,8.95506764803566,8.95293569605442,8.97752368592785,9.0062113566451,8.99319317319683,8.95543432743601
Disp2,4.41815014980296,4.43154781815793,4.38644248803499,4.40728721831424,4.41055431986048,4.47032534679369,4.40158554024144,4.49104100208159,4.53347844173607,4.5188127449258,4.56670782119879,4.46638942786992
Ccdc32,8.82815644054416,8.88463128647045,8.87535173161297,8.7627345861998,8.83101903581816,8.80270039931762,8.87233928892699,8.72625219591682,8.70560492411371,8.74320311547174,8.78618137127554,8.86684660994135
Sp3,11.5520671180148,11.5656288048682,11.4985323722646,11.4551358781351,11.4688167681746,11.5751894202449,11.6502759900268,11.4454213006193,11.4851321790884,11.4458559596217,11.4141658839693,11.522089333497
Epc2,10.3291296205824,10.4105251565684,10.3329387022863,10.3822931567711,10.3624185944467,10.4064017141942,10.3676903788031,10.2697020671338,10.1798244090882,10.2134277436227,10.202784624529,10.3539364723871
Ccdc34,8.17547226695304,8.16638380761851,8.19199011928864,8.25360986160545,8.06414337498282,8.17926322268134,8.1956977218009,8.32720348697066,8.47313753041791,8.33241137104926,8.25435712961288,8.20098895909553
Col5a1,15.1832784895876,14.7639701980088,14.9752455200945,15.0273332430415,15.186587453485,15.2424768298971,15.3345884301147,15.5210490940589,15.7082407903873,15.4410760918894,15.2968767687249,14.9544708582345
Macrod2,6.13153457852391,6.06345004543268,6.11347211295412,6.06569038361428,6.1624340945287,6.15835498535888,6.19531216756298,6.10502368702349,6.11407642169212,6.0681334633405,6.07895801047625,6.10340229610609
Gtf3c5,10.1031448016019,10.0973643396798,10.0833281045744,10.0692178212765,10.0035381679631,10.0692423007234,9.99732067693094,9.99812949149286,10.0304553939622,9.97878749630729,10.0648194033977,10.0300836085103
Gtf3c4,10.3760719348617,10.2981952355116,10.491525353573,10.391570022047,10.3471912135881,10.3682046312999,10.4372899041626,10.4659552781651,10.5465298356165,10.3321862998433,10.3630563585066,10.3498890716894
Coq4,7.47361397509134,7.46284157525349,7.43868986150445,7.51385609160691,7.34463689656603,7.44710830735655,7.42956168253362,7.49523289388958,7.63393248548046,7.55561278843898,7.49799318315945,7.47256408831906
Ttll11,4.28172444273261,4.26198319281597,4.2821653713434,4.26223266341202,4.23288075399054,4.24456266319863,4.22428234040884,4.2551613393692,4.29817280116167,4.26630871342614,4.3065217441473,4.25615096586635
Pxmp4,9.33131236548472,9.40681018325339,9.34415584227607,9.36445474676161,9.312804575375,9.38286403298404,9.43560397873799,9.23920382872923,9.2306979454806,9.22329282884888,9.15025397860939,9.37979650989502
Endog,7.73800524916141,7.80361349861475,7.8276564377022,7.86681168890652,7.77732485051177,7.72029746605988,7.65360659884028,7.64840741094868,7.6158194025465,7.64880384791093,7.67633946392621,7.81034509156291
Gm561,7.00883445149231,7.09851383905452,7.04877331279128,7.07186900740171,7.06960998784132,7.08107421306188,7.12745561615774,7.0575598510659,7.02678174014603,7.06505804118871,6.99558094348242,7.12851126448366
Surf1,10.1573670756334,10.2937172521078,10.189510429069,10.179184598073,10.1661595070253,10.1357650132184,10.1241265958882,9.94734968206379,9.86105657013734,9.99565788698295,10.0176221353092,10.2162165715732
Trpm7,11.3941537580372,11.3966887658188,11.2990900530317,11.3676453238032,11.417683599,11.4429983314322,11.4875025622317,11.4554043106933,11.438719986821,11.5110039671758,11.3979444656048,11.4035342829093
AU015228,5.80312385219105,5.82234559380363,5.80816373902234,5.79633807891389,5.75202834838453,5.80031820736234,5.7721458511913,5.8197258895162,5.83641087503272,5.8023028708362,5.84230088711569,5.78793507551361
Surf4,13.0237129018674,12.9598627408759,13.0496875425497,12.9010038596902,12.9970027446099,13.0050305251387,13.0862832054341,13.4037359935623,13.4456622547529,13.3478096725502,13.4152406751142,12.9750788448089
Surf6,8.98880100046381,8.92968386865244,9.02826460195407,9.0234293304533,9.01961250749068,8.96674127609132,8.94834429676021,9.07327815805696,9.08838493716429,9.04267543526202,9.0659076860939,8.97560215478664
Katnbl1,8.61167153624875,8.5787728786376,8.51264934261347,8.62092181167472,8.71229537677018,8.64293493322989,8.74051058014362,8.67601940328254,8.60981153246182,8.74529551202623,8.53944739605125,8.6131888483383
Cops2,10.5753159972122,10.5647239890373,10.5394956980025,10.5742464345854,10.6693908593448,10.7381759561907,10.6843017765173,10.8708257390665,10.8038391953257,10.7602823895147,10.7794058326052,10.5918123074292
Bpifa2,8.7191300494755,8.38168605548819,8.68976772018509,8.51013456935433,8.68448102001816,8.26815134164127,8.68825656282671,8.17011324731895,8.0706049316911,8.1788529453711,7.93838087501642,8.24752871040301
Il1rn,4.98944584086634,4.94063921427539,5.19911681454835,5.22739110904746,4.9037687628923,5.06724973452036,5.14808602945798,5.73664827328243,5.88619296980821,5.46423439790718,5.35512380847045,5.00450683282712
Zfp106,12.393816915228,12.3450013135968,12.3395260815153,12.2656468528274,12.3303221380615,12.3809584970718,12.39679824572,12.2817499385463,12.3497398205691,12.3045786936403,12.36261817368,12.3494964184531
Hck,4.49161628608939,4.42568926155946,4.39377899190915,4.38458124568614,4.4019945675187,4.42168114566445,4.41715034132416,4.56850948331669,4.65842395539515,4.67064764689972,4.68437619746302,4.42598201506723
Wipf1,11.4059735042789,11.2332851076601,11.2415128899213,11.3887804329868,11.4315496714407,11.4608216649231,11.440427317412,11.1780194642756,11.2382158703007,11.200716094557,11.0738428990027,11.319057680847
Cobll1,8.38341437652187,8.37364209519625,8.43123750101802,8.44026231418358,8.28798225713925,8.36308493715878,8.25924813225576,8.16594103147056,8.35905078650973,8.22635270066843,8.32116469240589,8.4713197308528
Ralgapb,11.2855000788027,11.2235996528758,11.1826201021906,11.1767947305522,11.249028750318,11.2551042692961,11.2815635887765,11.1531112370478,11.1716750733445,11.2065791050515,11.1859451572095,11.2056921606878
Prex1,8.28968858592501,8.23145866491313,8.20629673717014,8.43254126601099,8.31890083014746,8.35469219379511,8.24860816554488,8.18004291575626,8.2414238766269,8.23079444072224,8.11063394013163,8.32205187000623
Ube2l6,10.553572924327,10.6071833167009,10.5800895357295,10.5179540041284,10.6091421348812,10.5981438712453,10.6485948229944,11.0685002958078,11.0660558129913,11.1041478575987,11.1158324374508,10.6603080444388
Gm3230,4.44413789677718,4.42411893012878,4.3822034855492,4.42659713739009,4.41997608473715,4.43598300503499,4.42927982143738,4.3605665001491,4.3659536834452,4.39186220772694,4.35417173948365,4.40534430138485
Echdc3,7.68494254832598,7.63549070467477,7.58175097470794,7.63560723257238,7.63426266887114,7.56147694419047,7.59384966456493,7.45300576062207,7.4208698712619,7.54739532590939,7.46116634767049,7.55267493585974
D330023K18Rik,5.66614928340416,5.64437557101712,5.6446845379909,5.65274506609661,5.70493929001256,5.63552678468414,5.70783187110339,5.62964446384881,5.59745343828065,5.6665569766353,5.58619136211033,5.65097455205737
Cep250,10.5189589878498,10.5314826868245,10.4739398539957,10.5727162860198,10.4849523319436,10.4968437433091,10.4211251705409,10.3412677013349,10.3498873709129,10.3955387923762,10.3724809331202,10.5060957004963
Sec61a2,9.26072634863024,9.32182085433023,9.20423433071136,9.33699732372471,9.35460720385022,9.34487831662917,9.28522780193673,9.42597563020859,9.27110540589872,9.39842081673864,9.32530833841773,9.26083148524033
Dync1i2,11.5106492750721,11.4751602029188,11.5426974067024,11.4574133506924,11.5147510230337,11.4882487614748,11.5740291506741,11.6243524197672,11.6765211410249,11.6354861988002,11.6349898656109,11.5314306721382
Rbms1,11.7845945562455,11.8165777956587,11.7671226312694,11.6900629997319,11.6302344070363,11.7528020353101,11.745962331893,11.7944032470946,11.9080064157645,11.83489395188,11.9187932868345,11.7758208151194
Nnat,7.20949709653938,7.3424713349354,7.38241826095613,7.56847058008711,7.14739499868784,7.19636846020771,7.19488029886502,8.12162506304826,8.1570923423045,8.06817195476391,7.88360779697562,7.3158365163401
Jag1,8.74162503368124,8.91332169277646,8.90022482180512,9.06433821103059,8.98808140585248,9.11510979477818,9.09700259875566,8.95449484687317,8.96071353806479,8.84678202011042,8.70077582690748,9.16599675613932
Chst14,10.5612030067274,10.5069022876827,10.5782568250099,10.5017044002199,10.5366116764699,10.4655039919386,10.5845342277233,10.4288663965701,10.4618981498889,10.461651297093,10.4191734860982,10.515342710744
Pex16,8.6723227861996,8.72476275502082,8.66703449928512,8.74664059688594,8.73202762698635,8.73664459664858,8.60281493414332,8.614244525538,8.57018540978346,8.62329669585692,8.67752026076137,8.74040848005302
Nek6,9.7021829908388,9.51671757621204,9.61821572933086,9.50531061886965,9.65674052974661,9.62654130276718,9.6868238500144,10.443028874922,10.5000002589039,10.4287013327645,10.4813238959785,9.52824649910175
Bloc1s6,9.03067156582173,9.05564359904557,9.07818009154511,9.0818984276768,8.98434134397376,9.00641813225567,9.0163844014199,9.11402951143369,9.20116676133352,9.15655348055206,9.14286887525614,9.09645062709742
A330069E16Rik,3.43428195034311,3.46320310075095,3.42428860564094,3.44276490967719,3.4322281170109,3.4496066879552,3.44028495612934,3.44990620664034,3.43133081597503,3.45286674014073,3.44371216793035,3.44257387675343
Ypel4,6.86698496277773,6.8961652618893,6.8735311638716,7.01570101903041,6.92156832618433,6.8942574158238,6.78164029164483,6.61320412187653,6.55014944646806,6.6000944548463,6.57054172386644,6.88769394988742
Zmynd8,11.2029560657983,11.0868255207173,11.1041638709583,11.2154338599811,11.0453704187647,11.070013005699,11.0094482763344,11.0690860701056,11.2026614405111,11.1606805033358,11.1099752436775,11.0628152440892
Eif3m,10.7199519767324,10.760049185556,10.7609720664191,10.7082477420105,10.8234870049169,10.832028292859,10.852362043005,11.010361910089,10.9482923880388,10.9388282192336,10.9712187934963,10.8015146916903
Gm14057,6.1957761548568,6.14352283803347,6.15697195009938,6.1772953691111,6.21589691309626,6.2892930773868,6.21500730126541,6.13574104137442,6.12200884396565,6.03516356760919,6.08912592471887,6.14991139886415
Prnp,11.9577766709855,12.0861772100351,12.0618685344673,12.1344468486766,12.0458637900483,12.0851066255849,12.0754032126984,11.7987598544769,11.6863646911217,11.6714305311529,11.60855562983,12.0618691657427
Atp8b4,3.43360286927137,3.48191724276835,3.46867424412038,3.43081637645347,3.41775382039642,3.42851046587685,3.44698085171501,3.4720344485749,3.46301560323682,3.46550195640436,3.48488943823311,3.45704934855532
Gm13889,13.1947919591067,13.1152547907655,12.99337983189,12.8948842921514,13.1941519070718,13.1320113135843,12.8707816944493,12.6591939589966,12.4071825342467,12.5911980866098,12.9509232454833,12.8626033139807
Chn1os3,4.54973899381627,4.52871368202894,4.49479999526136,4.51576122871775,4.55065227959262,4.50810176904342,4.52867776811011,4.56668215344192,4.55401125148878,4.63047544880556,4.58893821628248,4.51695606585214
Bpifa1,7.564617027456,7.59790772177408,7.81416181700396,7.23716121390668,7.49715760500082,8.27102047037972,7.454957069612,7.53939188753055,7.41357699249567,6.42346003188688,7.81652403575188,7.40463340428401
Fbxo3,10.9237934836736,10.9065376191214,10.8476620564422,10.8261884707742,10.9090406070148,10.8779449531639,10.9368453930772,10.7598656988676,10.7535194208407,10.8434906373707,10.8060637831255,10.8854384644356
Msrb2,8.789642349671,8.8303375343028,8.84291152745769,8.85332814797516,8.88082520613451,8.72853494369954,8.80504025897786,8.52782208222179,8.36714158652711,8.50685785580719,8.4199359200114,8.76083989507161
Ass1,5.26099668078571,5.30821855980345,5.1927485051237,5.24655726013168,5.32941239537157,5.28255713232446,5.59466831719598,5.25668311759404,5.35720024096354,5.5195255586904,5.15360561881089,5.4771513977588
Dclre1c,7.59603725979859,7.67557158451053,7.70253946421276,7.36979587596772,7.53706971479016,7.6187724636788,7.63774671384741,7.60975234271096,7.55841408503145,7.44974345644058,7.76351279451701,7.5652657818226
Osbpl2,10.0466263224626,10.0355725483488,10.0014852932546,10.0841124307042,10.0584455966548,10.0694283991563,10.0515827779693,9.92452487823526,9.97280879262193,9.99591324521465,9.93113172895205,10.0956757369276
Osbpl6,9.0011088873255,8.87921128598336,8.87699111262077,8.91642735525402,8.95729447169573,9.0333209785912,9.00332082714821,8.64674774748581,8.7163368637345,8.64253053020162,8.63309443901136,8.90498598660228
Pygb,11.1431409857095,11.0510598207888,11.1795948817647,11.2469707486778,11.2681517690219,11.2855443281454,11.2815635400483,11.0770360454611,11.1354407083241,10.9895130882246,10.9261180094087,11.2344752669641
Sapcd2,3.98161196292073,3.89864167855891,3.92649623901286,3.96359016141778,3.90089641031646,3.92863216743394,3.99697667203776,4.11979010240399,4.28266315272691,4.22707283515548,4.12163440814674,3.98079917627755
Apmap,10.3313295845938,10.413981376294,10.3808840059175,10.3112810162054,10.3289039353618,10.2566239823086,10.3630644811421,10.3371092200681,10.2792573652125,10.3846346886421,10.3477971795208,10.3537038722063
Oip5,4.62302138266007,4.62471749252925,4.60658693485056,4.66369399369257,4.61488947319938,4.65233388059692,4.64844354612457,4.75743917632113,4.82645962247724,4.80714577275838,4.75392904838872,4.68560602922466
Tnfaip6,11.0903763920883,11.5533516749174,11.2669362286915,11.457560092336,11.3920942951854,11.5766361243566,11.5101848920307,11.7987719748129,11.4326929205249,11.5345665375795,11.410393906261,11.4889905237265
Oser1,9.54969674217462,9.63301992705628,9.63544209590006,9.55230052138864,9.63128155384966,9.63145908388754,9.63201279459929,9.61600801609932,9.48225449698423,9.47965479810258,9.56224266190225,9.58085121961623
D430041D05Rik,9.43872899251422,9.41815244225143,9.39354733686596,9.3091622416085,9.38683412151199,9.21487140892369,9.47402703855636,9.2533268675939,9.19215490389607,9.38872272186983,9.21395218749463,9.30508560755134
Pmpca,10.4214069777075,10.4248973239573,10.4373523608727,10.4415996561078,10.3831754394266,10.4388265898437,10.4336338848547,10.5842163880868,10.6209786567676,10.5528724694351,10.5538178791889,10.4234280543571
Actc1,3.25526558614194,3.2009276773585,3.26622344492823,3.300971901198,3.28245931436368,3.27704335514199,3.23660025871349,3.21930689861857,3.25796344419961,3.19808363585156,3.20377827601029,3.26677795116128
Flrt3,5.52704102891831,5.62452075411865,5.65280646969548,5.62122425381683,5.5454885049472,5.56481213217283,5.62936907501144,5.54078412959136,5.6583798196448,5.61077047684234,5.57779574988237,5.76056392020096
Ssb,11.2017307842312,11.1291544265296,11.1415622199701,11.1620174613701,11.1974509835425,11.1949957223431,11.2528412713966,11.3794844620476,11.4277439839915,11.4177914517504,11.3394906612969,11.1731341477848
Cat,11.5009974745531,11.5564817902992,11.5295625782926,11.5195152632841,11.478889305665,11.4914368158071,11.5257266441751,11.3056273284916,11.2944924345317,11.3088641363963,11.2846216230368,11.5232387274513
Ly75,4.0036098640373,3.92857340422801,4.01768364788959,3.96881697464279,3.92172798560191,3.99361093237581,3.97904918989903,4.14983304032385,4.29949422090888,4.1385010304734,4.20192944619699,3.99635270637765
Adal,8.66685956992749,8.59440545771645,8.58306259298142,8.59212253116756,8.67301651868855,8.72178363832396,8.70774492909272,8.54719523433403,8.49958908774203,8.46216483284166,8.46714360388676,8.55295625988551
Exosc2,8.6345780158554,8.74788376091025,8.78802484645853,8.70568962127222,8.60374337364489,8.6250347026294,8.7214808641851,8.80151102251403,8.87360649126819,8.81217407673539,8.798063140366,8.78914458745388
Zeb2,12.9165529859482,13.0588178080268,12.9654804997631,12.9249405522441,12.7685629266631,12.9353001245207,12.9904996378239,12.8819705762754,12.9614736631535,12.8880737735597,12.8734142077755,12.9903308356199
Fam98b,9.31077159419065,9.23879479481151,9.30512347141798,9.33105759745764,9.29681188407976,9.28898828236082,9.28249120721699,9.44477882013156,9.45798784369563,9.3994827688081,9.38004571791228,9.23804410826468
Ifih1,10.0426547060209,10.101205336544,10.0063777634998,10.028303402598,10.0364804836129,10.0560168237039,10.0067754571628,10.4188024315232,10.4379574654345,10.5132486983877,10.5405644258306,10.1141861480473
Sp3os,6.65849812011188,6.71065294289136,6.64245473121792,6.66188925860877,6.68616038257342,6.72884797733365,6.71485255563736,6.56928605803423,6.54038967139982,6.56590028831304,6.56046118261848,6.70941881871848
Asxl1,10.8231215394144,10.7394036200967,10.7599548960459,10.8535298393506,10.7992698452393,10.7302527569787,10.6744139398343,10.7264710786269,10.8479574702486,10.8964232825599,10.8586871563996,10.8370383175432
Ism1,13.6445264187857,13.575789736652,13.5011140113612,13.3985038318152,13.6165695321261,13.4398437197447,13.6364228507048,13.5829025058248,13.5193575917289,13.7707591294011,13.676790177987,13.4842879358965
Gm13315,8.58873852799378,8.46832523750676,8.64336536328704,8.51645404103388,8.59203371619363,8.47238544224377,8.58166811162391,8.8304403654239,8.87820790188347,8.82281605005304,8.84044470292606,8.51938796216617
Dll4,4.9591573871669,5.00531337833659,4.91582100384415,5.00713851683169,4.98719465461079,5.12907505740569,4.88979870414739,4.93796134423739,4.97353006284213,4.92114203453968,5.06910087481044,5.06891936438522
Tmem87b,10.8858333886576,10.9149092205408,10.7901122457481,10.8077130186021,10.9619417414292,10.8941313032713,10.8617879698917,10.7867330957737,10.6975594932189,10.8901669061696,10.9049094666951,10.9018439707576
Tmem87a,10.219327592291,10.2521467391732,10.2290378177483,10.1686208456021,10.2500728232645,10.2279332566802,10.205140058188,10.1697419895295,10.1073631961649,10.1526116841741,10.2358218548124,10.220513176782
Hipk3,11.9304601453635,11.8304483473952,11.8101384962934,11.8198146993582,12.0589367032077,12.0726197594756,12.0583753056457,11.8785666288378,11.8853538884314,11.8919806832652,11.8965489340303,11.9657121648329
Srxn1,10.4242170204403,10.5866033858458,10.5582096913136,10.4572105534946,10.4498994301641,10.437984666815,10.5111343931152,10.4207460901137,10.3006110204908,10.3409194783722,10.368768889891,10.4921507259467
Gpr155,9.5793923590146,9.58993223142044,9.44020716949349,9.4748658264502,9.57468476473509,9.60414429922977,9.52484173330905,9.21639263987434,9.13886032979138,9.25912585722366,9.30376976618767,9.50769232705797
Rpn2,13.6179314465129,13.6491607051786,13.6717159884421,13.5963905350005,13.5724730328111,13.5363199078079,13.6545529861755,13.7335142187049,13.7571446815287,13.7707425232684,13.7278348983423,13.6273327543005
AA543186,3.39943562794377,3.43349525146321,3.40150647818317,3.397243852194,3.37737396365924,3.40498532954726,3.37710171371624,3.38772543922477,3.38669130353822,3.39106871093023,3.42321495275043,3.41039945149213
Mrrf,8.95338551442884,8.98191905109012,8.95949822578477,8.96955762377167,8.9759515048406,9.02483627589752,8.96302471531883,9.01875716749935,8.99912984985254,8.97266590410097,9.02441806669276,8.98485772385506
Depdc7,3.78273870864897,3.78338439973211,3.76626073114953,3.71733339298041,3.72552763460538,3.72255321000916,3.79163573313376,3.73615604511942,3.75667580967013,3.77677390284892,3.75661871789344,3.74669309023922
Tmem189,9.45087810117552,9.35121535611501,9.4192593221173,9.39185848770275,9.41071523947768,9.48414776841531,9.56476471478171,9.66268070760833,9.6906458997443,9.54916940480437,9.49595329285252,9.33901768655314
Zfp335,10.5115338639237,10.3895082171659,10.4109909213908,10.4718731842925,10.4761059359898,10.4303900285392,10.3630281513907,10.3724972282425,10.3973569656548,10.4215901688805,10.4280697831272,10.3789400266442
Commd9,8.79390423711084,8.88452229591479,8.8380782676674,8.86756318311024,8.78012582629766,8.85154657824958,8.86209156549938,8.97146440151946,8.9435100157435,8.91853329203897,8.87850338934633,8.84278949932564
Etl4,8.56583154806682,8.59519525054968,8.59520368959716,8.63945576458071,8.50374303714026,8.57631657583894,8.6475787446603,8.52144088055514,8.59766229235954,8.52508031461338,8.40956607080847,8.60932815142751
Ssrp1,11.7996233372653,11.8188966426313,11.8823833619521,11.8056685832504,11.6669833696933,11.7554861446388,11.8146244934006,11.9648813176991,12.1107451435275,11.9587556492612,11.9763320792011,11.8321205008877
Commd3,9.80661260709073,9.87777903442227,9.90310957890993,9.88579718136628,9.88147034552054,9.84859751531593,9.93269677353496,10.0671623690799,10.0112982827405,10.0188405684574,9.95205370778203,9.89677268651265
Commd7,9.68588258477001,9.66756678133695,9.74823948662905,9.68349625892546,9.74859081586285,9.69992358464684,9.73817943142309,9.74583297172327,9.69818378320912,9.66617830913303,9.69266569006036,9.68262582391562
Snhg11,5.7019643773161,6.20189183703325,6.10594845121867,6.14317140789317,5.7219329899801,5.79481169893936,5.67320840365231,5.76379831143905,5.73011185055542,5.75317652741074,5.83755686602328,6.18817398881362
Haus2,8.86404366557516,8.84450127024198,8.82753772545804,8.78946817030948,8.81741739123663,8.79473884478024,8.85702005713925,8.76855388985674,8.87460225480062,8.91424434604096,8.89003268883051,8.90392336084733
Strbp,7.70312931238508,7.71081876935733,7.67573729911003,7.69987526569418,7.74812414457966,7.82051747680758,7.77659744099456,7.64700269967926,7.6617964378416,7.62448457586098,7.64426664508985,7.77060733971424
Bmf,10.8397992390577,10.6254238353626,10.7702877719531,10.8165448577522,10.7404270683946,10.7277106355822,10.6590370283225,10.3052528842141,10.5259982931792,10.3938507894011,10.4162673108617,10.7467970736646
Abi1,11.102068674124,11.1023294140515,11.014770783734,11.0265463942757,11.1151046471715,11.1535106272739,11.1467314420301,11.120498629657,11.0888632288147,11.1380158790297,11.1330194537319,11.0837299862567
Ogfr,10.2185541662815,10.0978210865764,10.1312756094293,10.2106868587844,10.1825457006496,10.2204444214147,10.0937665659533,10.7294203272731,10.8567080144607,10.7853547708427,10.832621376949,10.1891003081321
Emc7,10.7961589004645,10.861807893605,10.7940077177336,10.7431806083911,10.7740826615987,10.7526843118181,10.7788621729869,10.82295542773,10.7573907393461,10.846589264998,10.8712385131717,10.7741669663551
Mettl15,6.801293729166,6.84518314754963,6.87221326949291,6.82387648989259,6.86436107750291,6.83102491027883,6.92071888446797,6.87801228530228,6.81627261107403,6.82257865635482,6.781221461766,6.84651082165827
Mmadhc,10.3427040687029,10.4318065444181,10.368840365119,10.3259827292556,10.3196889488699,10.3984145740376,10.4594359425921,10.476444702832,10.4354613752167,10.4197019293481,10.4015381966571,10.3678080969699
1110051M20Rik,9.59155850757555,9.58611839202115,9.65755250996136,9.58299607704979,9.57905945525108,9.56586330467973,9.60476296793256,9.46982626806334,9.5193943269531,9.46115635958424,9.49681312924298,9.62318739858643
OTTMUSG00000016609,5.66073090105455,6.26112854205327,5.64586868589784,5.12007157206384,4.75643657351073,5.66366650132917,5.10972752781465,5.66370043011417,5.96045807050532,5.66848799884231,6.74822408619083,5.65359185490059
Chn1,9.12266714136425,9.19423668678565,9.21500253360992,9.28757705472831,8.97260377381865,9.11689629325901,9.08279645928335,9.70034961980007,9.82105889591828,9.65600052965364,9.61752584251092,9.16488259535825
Spi1,3.35272934233686,3.35576412022344,3.33540422907972,3.30746251592111,3.35903255356619,3.33362186968983,3.34757306960186,3.38194075266364,3.34744339151469,3.39321396653477,3.40720447978135,3.3275699703038
Hdc,5.20405971475745,5.29655427089975,5.21259630190866,5.27444863158205,5.10794847748067,5.20368260937612,5.18766544454503,5.33213026562581,5.40220228400876,5.3904261211044,5.34459095626209,5.27051505200591
Hnmt,7.75860964205142,7.81298371850172,7.77836133937824,7.74011154659626,7.80006724433309,7.74025316736948,7.82918564779094,7.50648332940667,7.47273461926366,7.56717107535075,7.51648838771127,7.82069261064036
Lnp,9.86557177489895,9.89178810343462,9.79621595444167,9.82927412384996,9.92018123186733,9.90256430249676,9.85464017424998,9.76102022221198,9.68734721416556,9.80053629252908,9.81540225136756,9.87272455235657
Sardh,10.7289223673449,10.5845246862489,10.6260855790516,10.5813351404932,10.6654609245122,10.6066163593255,10.7256867409727,11.030102881567,11.073506136183,11.090789808567,11.0164698654782,10.5644664980321
Rtfdc1,10.7728938716182,10.76857023395,10.8478851426191,10.7510057198957,10.7432649862328,10.7201756282786,10.7623581261393,10.8204575160324,10.8452152665337,10.7889897158187,10.8436866406814,10.7636990990658
Mapre1,11.7176210503538,11.7278759094377,11.6753754999457,11.6434020594738,11.7653607281421,11.7771055694953,11.8862446233607,11.9570539992096,11.8964460480711,11.9372016162099,11.8600360028164,11.7150076360875
Sestd1,11.2105733477406,11.224785285554,11.1616766355791,11.2053107598419,11.2483927389967,11.2645310470496,11.2558969687301,10.9828994987859,10.9600477152077,11.0070180571296,10.9720180111864,11.2397528932318
Sirpa,11.850914472192,11.7380512990033,11.9039716247203,11.7556147576183,11.9634680156713,11.8855014994992,11.9585190003235,11.9178798442617,11.9276757766324,11.8397219670875,11.9150613333652,11.8604007748533
Uckl1,9.60752878719422,9.59970684814707,9.61712375965484,9.62417331836027,9.59441546412047,9.57739231473277,9.5477950410432,9.52656877872337,9.49595824440397,9.49556448228389,9.51811219726803,9.55598299075391
